,C_y,A_x,C♯_z,D_y,C_y,C_z,C♯_x,C♯_z,D_y,D♯_y,E_x,E_y,E_z,F_x,F_y,F_z,F♯_x,F♯_y,F♯_z,G_x,G_z,G♯_x,G♯_y,G♯_z,A_x,A_y,A_z,A♯_y,A♯_z,B_x,B_y,B_z
94,0.4438052092279369,0.5216733214719157,0.4674183869772941,0.4811961258975532,0.4438052092279369,0.4171518572899886,0.4400618425749755,0.4674183869772941,0.4811961258975532,0.6838153545646964,0.4888480652838078,0.5672960322056173,0.6141485358974438,0.5920674711994814,0.5780888790637917,0.4752230019139766,0.4785330905999498,0.5439155637645904,0.5958239136727687,0.6726323599310943,0.3640281014521058,0.4787376564396909,0.5084029964859187,0.5118152948074,0.5216733214719157,0.4448010174542189,0.4086161903855307,0.5647588790835986,0.6744145165936057,1.0,0.9013549293053718,0.9213426381509676
95,0.299223231010214,0.4177149367180869,0.3279526680375882,0.3465910826264101,0.299223231010214,0.3114245467886593,0.3359318143323841,0.3279526680375882,0.3465910826264101,0.4335427598318973,0.3624528469707004,0.4172467756106344,0.3590392447874284,0.3527040044950725,0.3669201369600356,0.3435970406011199,0.3963309508837742,0.3744247774680211,0.3797718927677981,0.4691231713408533,0.3152193635365272,0.3486456585281111,0.3874555038762399,0.3897535140261192,0.4177149367180869,0.4708439036777005,0.4029774530443845,0.3933534792408105,0.473108349061026,0.9116276453295364,0.9187066091941056,0.8579537884743673
96,0.4290907539890949,0.5032604916169352,0.5214664029817989,0.7207040296936745,0.4290907539890949,0.4097683490754031,0.4116040060307068,0.5214664029817989,0.7207040296936745,0.8918920121373587,0.4749326592492127,0.5609981383079338,0.5915742879457534,0.5463306885974334,0.6493893404723411,0.7118097874991861,0.7890201924881226,0.9090152184946168,0.8957089402417386,0.9953549419593276,0.4758851238784474,0.5056004344573752,0.4775874184571325,0.412150742191358,0.5032604916169352,0.6100243520877507,0.787680930886698,0.9138793196091638,0.8978908036584597,0.9424997463388568,0.9239302392505468,0.7945078678230493
97,0.4375573737665795,0.3523451315855181,0.5538450933306716,0.7187527046679358,0.4375573737665795,0.4444102227717843,0.5396073896939811,0.5538450933306716,0.7187527046679358,0.9577350912617222,0.3874071975212089,0.3980446234215038,0.4892422082270555,0.4967564175322427,0.4707023978458047,0.5590821694793787,0.5874578417423754,0.7510106441052833,0.8318692411419716,0.98414981643892,0.4216789522929937,0.3346761884642111,0.413938353779854,0.2624832160544253,0.3523451315855181,0.5330613052158463,0.4310697735293611,0.6777149117411162,0.8858216498684506,0.947998285368847,0.940948199023366,0.7800740417861429
98,0.4636430958789104,0.3093803679121958,0.4940371211559614,0.7308858488158423,0.4636430958789104,0.4742689491339037,0.4151432534462315,0.4940371211559614,0.7308858488158423,1.0,0.3906770844887033,0.4502027095586691,0.4763020472148538,0.4159762667000453,0.4946636047485354,0.5830507311192673,0.5915592576877756,0.7673882100668532,0.806707985506899,0.9850291489292934,0.539653354072135,0.4574487449053852,0.4350248933506238,0.3121428129081481,0.3093803679121958,0.4979303745019592,0.4636636166237929,0.6908539762477872,0.9885400931244354,0.9085359422000806,0.9383086855269764,0.8759836574075971
99,0.3773292184633934,0.2410865617363567,0.4405223106463764,0.5856225627173168,0.3773292184633934,0.3720947530331832,0.3832744268601636,0.4405223106463764,0.5856225627173168,0.7995200030523358,0.345665824931078,0.4144423977553252,0.4702435756017671,0.345971632054435,0.4445796056350736,0.5323275908762396,0.6282528133597628,0.6719962562730438,0.7562424227279149,0.946797092267595,0.5203289702745388,0.4443907663015512,0.2929621380074642,0.1867128834782544,0.2410865617363567,0.2380318959823471,0.5274385876736315,0.7426458809883418,1.0,1.0,0.991453930871228,0.9247223450348216
100,0.4074585574437447,0.2212652391837516,0.5077722344608494,0.6726240880081497,0.4074585574437447,0.4011635384640665,0.421275493798065,0.5077722344608494,0.6726240880081497,0.901343053123942,0.3543137789530317,0.4080231862772234,0.4129476157761027,0.4293712345578691,0.4786295262563989,0.5427730811469395,0.618792038944585,0.6916960831120297,0.7180641890054021,0.961826132060944,0.52291241273962,0.4650865466874245,0.3538169316625422,0.228943018170533,0.2212652391837516,0.3071338785578447,0.412410568934783,0.6643408417490959,1.0,0.995221073590122,0.9719665076478377,0.8961999230204544
101,0.4000736341175035,0.308580474549691,0.569711212570989,0.6114468702182121,0.4000736341175035,0.4595485310468283,0.4307030426410032,0.569711212570989,0.6114468702182121,0.95024142020914,0.4419792238424158,0.4517265529675159,0.4115946437017965,0.4272876602335005,0.5184470191594945,0.5655033606274544,0.6851954714165164,0.7966265135841476,0.8774683198204524,0.9539050541931418,0.6216198315800606,0.5548222312474584,0.4151003811620661,0.3051424169818215,0.308580474549691,0.3326312078658066,0.5577372192048776,0.6763818372222969,0.98232778691135,0.9324989487629124,0.9602818524697918,0.9167538820223634
102,0.420637921106862,0.4541142242380067,0.6196022391904116,0.7006884255514453,0.420637921106862,0.3975432104054886,0.4603059695981165,0.6196022391904116,0.7006884255514453,0.966026076983298,0.4630881471039902,0.5143597395743515,0.4925589838620626,0.5008368224493029,0.5929612351622473,0.6766863020281647,0.6992721156252643,0.7055550307658437,0.8398446336043662,0.9766341824317378,0.6484564378387393,0.5457960459641102,0.4932207339653828,0.3618297235246778,0.4541142242380067,0.4550590038712848,0.5407773439843354,0.828824837675232,0.9665827094737648,0.9760446258549068,0.979828241536492,0.9155220090163696
103,0.4298340108339681,0.2558100183223415,0.505828625992221,0.5784224103399688,0.4298340108339681,0.4459612742050606,0.440744183960204,0.505828625992221,0.5784224103399688,0.9676113789718684,0.4022440574911652,0.4124329830219169,0.447475238190239,0.3841329236769108,0.4967722697795924,0.5470224807828338,0.6491920929691782,0.7704149975593174,0.8254918097169753,0.9618094600463984,0.5088216073222314,0.4245172960001172,0.34425192834288,0.2197026204161457,0.2558100183223415,0.3407777433885632,0.4210742910430001,0.6811263357488003,1.0,0.9558658456852116,0.929011498819413,0.8832071592311946
104,0.3932209325113114,0.3377621634041443,0.5602836755324311,0.6632158076923242,0.3932209325113114,0.3629101897682843,0.4745941532430917,0.5602836755324311,0.6632158076923242,0.919372353875064,0.4378102127398963,0.4703826386744032,0.3923322581372018,0.432487216678155,0.5611752552793304,0.5676535074379484,0.6110537217109223,0.6583352864094496,0.749196380454105,0.9004518509264087,0.5421700297391052,0.5538766479078805,0.4198281406324423,0.2832852413862858,0.3377621634041443,0.4244935253539373,0.5701910753661402,0.7323557079168769,1.0,0.9567988657930536,0.9758800532482048,0.8886532313995503
105,0.4193012858342695,0.2953192092839808,0.5534694486278343,0.6543080968253294,0.4193012858342695,0.439195464931664,0.4993913056123518,0.5534694486278343,0.6543080968253294,0.9206890016085368,0.4229161739120308,0.4734255862057617,0.4973635401873738,0.4594717071478366,0.5100061338696819,0.5792519335728689,0.6693442967480184,0.7838063842016503,0.83220556924551,1.0,0.5653668863626368,0.4680360781559438,0.3954111849142713,0.258483202201583,0.2953192092839808,0.3984157577168336,0.3797468386413355,0.6598891770804967,0.997419481614082,0.9960222208499746,0.8814454950281507,0.8079755969311314
106,0.403738124761148,0.2481829218103787,0.4884847648521773,0.6054998775183335,0.403738124761148,0.3594714766624185,0.4269551028297334,0.4884847648521773,0.6054998775183335,0.9974965442289884,0.3337556057948427,0.4424379557316651,0.4922044454431571,0.3997086936633944,0.4279085067383601,0.5632901901855538,0.7019093521981357,0.8028580181469724,0.789703380419606,0.897576858034233,0.5196360733926857,0.4201566746635419,0.2815833993502313,0.1731063495857623,0.2481829218103787,0.3126079441622779,0.4602448312303147,0.6067739052833121,1.0,0.921860390904563,0.9875376627316576,0.7815372599828806
107,0.3887117456681728,0.2762337173476726,0.5023624238663967,0.6079963036053522,0.3887117456681728,0.3645736185376557,0.429009467984576,0.5023624238663967,0.6079963036053522,0.9379512199777338,0.3851895996789543,0.3776031705304816,0.3770270638326838,0.34166915690916,0.4077986841283705,0.4865922461153334,0.5760717040896053,0.6624685284688895,0.7310231184819352,0.9950784961312412,0.5745888862276677,0.5293708077324366,0.3587313794546953,0.2156005253674567,0.2762337173476726,0.2995942779200027,0.4796992423604314,0.670347062562636,0.996334295221207,0.9523955827311292,0.8774063479664552,0.9101953397464204
108,0.360917782350137,0.3047669899287863,0.5226877129701625,0.6344609975215056,0.360917782350137,0.3670839540426462,0.411846826774627,0.5226877129701625,0.6344609975215056,0.9299954613264608,0.411114950499851,0.4703485628776407,0.4237781251955403,0.3658483690428396,0.5960504628200353,0.6312429904311637,0.745244630744956,0.7859656697711698,0.7998708892793894,0.9799441443377882,0.5981534071937721,0.5196947379549332,0.3957334270474547,0.2485554541513086,0.3047669899287863,0.3373877988930007,0.5084702785310214,0.7085823026514331,0.994832143217538,0.947379312196122,0.9638750990495908,0.9804974995083878
109,0.332698512020609,0.3413889055472487,0.5016753109672064,0.6058784196448129,0.332698512020609,0.3876658464268614,0.4645985071114952,0.5016753109672064,0.6058784196448129,0.8934983392952208,0.4303603975356775,0.4819181139308026,0.405348056305564,0.4049834664466544,0.4743056189547739,0.5061354763283878,0.7132972440130726,0.7440938524643785,0.7758247162730881,0.8977667226408309,0.6115272576084825,0.5762109373893279,0.3725984412317095,0.2728845516804027,0.3413889055472487,0.3765762501446337,0.5462608769520484,0.6881613507020075,0.9490817222419844,1.0,0.9869843163015128,0.9485713672705148
110,0.3521973512244933,0.4070038677262348,0.5035927369184966,0.6498945389072651,0.3521973512244933,0.4101774848242009,0.4336124008688582,0.5035927369184966,0.6498945389072651,0.9141370711027136,0.4598369841151338,0.4460584621828065,0.4406081317140573,0.4697636127306295,0.4929058548163174,0.4984510227259193,0.6094867877594794,0.7125865283911997,0.7227869578334257,0.7531291811064164,0.6324717197424412,0.6116791585323648,0.5036132674271124,0.3431209331735981,0.4070038677262348,0.3962289498686924,0.5327803575397897,0.6520814391026175,0.8346539159192297,0.9907409072885948,1.0,1.0
111,0.3584359596577902,0.3082957895798435,0.5497258516708743,0.6815593823391998,0.3584359596577902,0.386680752907564,0.4729383472121133,0.5497258516708743,0.6815593823391998,0.8507971414517371,0.4072733916987242,0.4890058358669578,0.4265786666968471,0.3806197246986434,0.4976525519176515,0.4945575173948704,0.6559616131204141,0.7664877115408973,0.7069979254167756,0.8873612787265869,0.6518607058583946,0.6245201289893366,0.4757856287876412,0.324624576332257,0.3082957895798435,0.3290508678753669,0.4977978058704301,0.6867218656471503,0.9494704441772712,0.973948902860908,1.0,0.9579307542310588
112,0.3378791888840728,0.3633921255800315,0.49464938596267,0.5831976626251011,0.3378791888840728,0.3649998425643654,0.407048539708235,0.49464938596267,0.5831976626251011,0.8524267492113594,0.3979073382504214,0.5002925851636805,0.4207512889989499,0.3958513275223618,0.5528118339216509,0.5460013873748453,0.7589787132453609,0.7543036197114947,0.8346480919380092,0.9760096168608318,0.5696088590310912,0.5513189798211597,0.3336267263562418,0.2774049130880874,0.3633921255800315,0.3892701026425909,0.5140468136671347,0.7078068818691629,1.0,0.9877546795563148,0.9629730630373946,0.8483649051137595
113,0.2947825176440538,0.4032862011585512,0.484963412319605,0.617285591494071,0.2947825176440538,0.3234985759581575,0.4397608077965573,0.484963412319605,0.617285591494071,0.8544219814608827,0.3653104044914311,0.4569329616684702,0.3710799597109998,0.3790074127791827,0.4141724133913611,0.4731945107220726,0.6867979025395914,0.6342527036657654,0.7927570474889515,0.8624255083858451,0.5456384117830181,0.4560356889357865,0.347423608875714,0.3154822095170695,0.4032862011585512,0.3671103483936562,0.5814474366018684,0.7261139650224776,0.903759471899888,0.9436152021493146,0.9781139192809488,0.9933192627687838
114,0.4195501445296489,0.3537111497989606,0.5221272761188295,0.6848910889783562,0.4195501445296489,0.3841094302329251,0.467734919422054,0.5221272761188295,0.6848910889783562,0.8970477660253032,0.4770441695176756,0.4325076549367597,0.3255685404336469,0.4417952130617415,0.5357008353641713,0.5431497870914493,0.7190606278191415,0.7354271447555628,0.8515316478663211,0.9389356494807676,0.6113957633193167,0.5817330025216763,0.4539301890470411,0.3182910522844995,0.3537111497989606,0.3621001504227413,0.5281772834569457,0.668336047321398,0.9590005957097066,0.9978243556064862,0.987904518165267,0.94057097920088
115,0.3613237672813287,0.3641814076636943,0.4892818403165879,0.6753746570379158,0.3613237672813287,0.36382955040939,0.3962011570895716,0.4892818403165879,0.6753746570379158,0.8262411192126374,0.3750730235581869,0.4925072061134748,0.467497467900284,0.4569444187865346,0.5640833324892638,0.5538698523746342,0.6613395532934858,0.7195242286003715,0.8010212941113938,0.9129621717550236,0.6492628459663864,0.6434277424423468,0.3976435230545982,0.3087809124285215,0.3641814076636943,0.3763410327282043,0.5602347148638018,0.6766489233064427,1.0,1.0,0.9732812019703762,0.8543228173859299
116,0.3710860268878306,0.3891091424198913,0.6291527156170517,0.7477679548178808,0.3710860268878306,0.4090419713568551,0.4590571240125885,0.6291527156170517,0.7477679548178808,0.9622411755275644,0.5191615154004107,0.4813019555859145,0.4143352223645593,0.5055714021175288,0.528231782718273,0.5849376642975409,0.6602126476213729,0.6984116284474471,0.8056806884343116,0.9612420421192388,0.6544500941642862,0.5506595119911788,0.4166459633885004,0.355815821893832,0.3891091424198913,0.4046356182468621,0.5691032726353528,0.7596557333114092,0.9129086581980226,0.9770084888783902,0.9696258885169914,0.9907843413507624
117,0.3062274437178513,0.3153996792467993,0.5273061248045573,0.702671794076435,0.3062274437178513,0.3647901525264094,0.3931070579245788,0.5273061248045573,0.702671794076435,0.8101483115696378,0.433144931201987,0.4954818946451205,0.3616383417587998,0.3719223917964004,0.4735739715899945,0.5027258007872332,0.6184577272386477,0.6189293389657753,0.7897130428212611,0.9322415380331552,0.5667917545545486,0.4773444320698147,0.2986637637376821,0.2404099712244493,0.3153996792467993,0.3169398546985394,0.6071520293682804,0.7759991520095492,0.9611074981007792,1.0,0.9801234187741228,0.924091955961158
118,0.4141441836659337,0.2638286234404363,0.5611646723676226,0.646786153669913,0.4141441836659337,0.4286018793973745,0.4534033315104991,0.5611646723676226,0.646786153669913,0.9230325065373344,0.3635704497363435,0.4236193767827414,0.4050579766195526,0.4279366387062003,0.4369041173349095,0.452680573508426,0.6278252867143324,0.7230783884479598,0.7524947698004913,0.934959283669726,0.4354435734437845,0.4620247276652505,0.2698572926853477,0.1910771156931633,0.2638286234404363,0.2648549862765023,0.4800627717786941,0.7041101750720052,1.0,0.9898455964078388,0.9999090883076756,0.8150018345613145
119,0.3559641683914156,0.3435446285628316,0.5314998555925241,0.6583387965137286,0.3559641683914156,0.3848735547576201,0.5072867331105047,0.5314998555925241,0.6583387965137286,0.9146685554853534,0.3866760862973613,0.4237918711086008,0.3815894886560515,0.3697619385393839,0.4076638731208055,0.4815008615633282,0.6239496500770613,0.6233378372524091,0.6951715169795062,0.8702149701313062,0.5775908830753499,0.4848716140168971,0.3449953080343095,0.2948868243255501,0.3435446285628316,0.3096250495447761,0.4416063925771573,0.7355285285999447,0.8719964346302932,0.9724421478540604,1.0,1.0
120,0.3438275443296354,0.3343975542127161,0.480426467692514,0.6534563919346618,0.3438275443296354,0.4042497855635633,0.4060623351961139,0.480426467692514,0.6534563919346618,0.8642260320348448,0.40087574599448,0.3834396142181102,0.3232991420724228,0.3717813269237173,0.4624995549481213,0.5508723732739076,0.6587605959489179,0.6157522433752104,0.8334288639594254,0.9569738947001608,0.6644731636487539,0.45307508110572,0.3079355146740392,0.2514797544158809,0.3343975542127161,0.3701413714580877,0.5126485829728324,0.8057615728569321,0.927168275553483,1.0,0.9886271384158508,0.9711316970234448
121,0.344183151464945,0.2826529118018336,0.5181810312548297,0.7180082310390633,0.344183151464945,0.383026282325086,0.4282023272763096,0.5181810312548297,0.7180082310390633,0.8660753513212228,0.4134259000532873,0.4198375189209105,0.3942523345620599,0.4274842247816284,0.4321433961785215,0.5496738320623754,0.668885148578763,0.6543081091457205,0.800370105432913,0.9829369450290384,0.6305531915351078,0.541640958275538,0.3032303884546504,0.2164235628399466,0.2826529118018336,0.3163293810159703,0.4207126238439061,0.6658616702960852,1.0,0.9931599373231832,0.944104664842635,0.8780475886829451
122,0.4056385055554696,0.3356645563010954,0.5698209368751103,0.6996057805412601,0.4056385055554696,0.4591200805293129,0.5152162954199763,0.5698209368751103,0.6996057805412601,0.93772375470335,0.4081247721701027,0.466295690171614,0.4364687956076661,0.3884639676003307,0.5695449646209066,0.5418186770507861,0.6489757697127141,0.7277035288587997,0.8563562776433148,1.0,0.4646478838335684,0.4806880114687708,0.3137222519701752,0.2501131462066824,0.3356645563010954,0.3735846224579478,0.5360883792368879,0.7250771221086337,1.0,0.9767679360574344,0.8643027452049941,0.8275841166170093
123,0.4948064618481616,0.9777459164937732,0.6235345752190825,0.7719489583758049,0.4948064618481616,0.4422407449423347,0.5292025428372553,0.6235345752190825,0.7719489583758049,0.895312709669159,0.5638596453078144,0.5888674277895481,0.6761082923867603,0.6980608058329508,0.7639813494767864,0.8363178867436664,0.8062911489871151,0.7492370027526184,0.6549198334405414,0.8881209045262822,0.4590500439726975,0.6127989578774031,0.6485043125523712,0.5569763511609801,0.9777459164937732,0.7286833141981175,0.7142256524112996,0.7433997237742255,0.7898411952518777,0.9974901202476346,0.9303435522623994,0.8300281402081838
124,0.5194428036745363,1.0,0.6683384884290651,0.8128396226051455,0.5194428036745363,0.5844663641653872,0.6193366295756199,0.6683384884290651,0.8128396226051455,0.961133716898712,0.5183665308527566,0.5850119760577802,0.6483013515100384,0.6803560896463386,0.70377282886546,0.7386517272423375,0.8255320198576874,0.7676329684318285,0.931697134219898,0.9879913359316648,0.3872853348320273,0.5721801772400262,0.5965701699472981,0.6132337586563684,1.0,0.6499714241673604,0.7280008957968568,0.7080093196878458,0.7423396456513817,0.945918772641929,0.9250542908324504,0.6769951877408985
125,0.4054044411981492,0.9539494061978336,0.5851833826096956,0.6315010467065777,0.4054044411981492,0.4364995111215739,0.447600289922284,0.5851833826096956,0.6315010467065777,0.9120484634019904,0.4260161354014416,0.5170111569105735,0.5162408940938147,0.4834704389769524,0.6559810614601688,0.7179700070214715,0.8304167320907979,0.8152015588783961,0.8822536730116282,0.9706848045713304,0.3988501732549445,0.7572909203016803,0.656104801341448,0.5847517463542676,0.9539494061978336,0.8468685513052359,0.8635009364678975,0.73150012878033,0.9062229657399448,0.9762730167042284,0.9666290705459052,0.8563895587173623
126,0.5077641074825191,0.8885706378943876,0.5986442304098619,0.7258906250890768,0.5077641074825191,0.5867408871804866,0.5311338538944813,0.5986442304098619,0.7258906250890768,0.9807478127727632,0.4662396199862393,0.4744883354953175,0.5501148993430297,0.5496752452486762,0.6741069976945084,0.7282877382055188,0.7497679573402977,0.7603040188769858,0.8889634525815611,0.9486880256768164,0.4259694463661641,0.6583214157728535,0.7004114179270049,0.5561616385255728,0.8885706378943876,0.7760190690474845,0.7553477584640763,0.6008752120826033,0.8519412376906147,0.9195524300474028,0.9668349455218792,0.8420729211465892
127,0.4251253940698474,0.944347211195454,0.5719808850832916,0.7091272591814334,0.4251253940698474,0.4656960241992234,0.4613681728666722,0.5719808850832916,0.7091272591814334,0.8854919246204432,0.5501875267085935,0.5512143633667534,0.6069539898810633,0.6582866650421274,0.760130572510355,0.8148635104976272,0.8801343844577385,0.867120881876236,0.894440672662566,0.885825159548479,0.426580956613166,0.6516937498580613,0.7652012875540896,0.5704723421435904,0.944347211195454,0.7870411780976113,0.8201323310105074,0.7541354320425436,0.920904239271834,0.9882385033671378,0.8992148540551302,0.8965732651581866
128,0.4690274720108834,1.0,0.5719584289303777,0.6026935361969837,0.4690274720108834,0.527796886196367,0.5334079134007679,0.5719584289303777,0.6026935361969837,0.906852506975243,0.4726248183748837,0.5125210779939832,0.4867410110192043,0.5456527152666237,0.7655679456667482,0.7393816549360092,0.7964873444249886,0.8304782102974163,0.8565247650266725,0.9888860851932794,0.3898753500363458,0.663590731085041,0.7739212807602144,0.5897569453543284,1.0,0.8142013438068189,0.7873910334797517,0.7049249148050767,0.8719461465259951,0.9977884871540332,0.9235958797926688,0.8516041199264475
129,0.6061653435807347,0.909762783798138,0.6215360778051991,0.8047690370218176,0.6061653435807347,0.638118949336984,0.6165219088759996,0.6215360778051991,0.8047690370218176,0.8503703604059618,0.5897939686890687,0.6449659636845723,0.5289801852560497,0.6286747938644117,0.7129359554972536,0.7046698593688081,0.7127011151161748,0.8305265844437518,0.8528493244503267,0.9432163653159874,0.5018847680766837,0.6953257714469651,0.7927927914022229,0.705495960556767,0.909762783798138,0.8043015838843514,0.7998004977151281,0.7857853069458636,0.9363440345760672,0.908907432092754,0.8204398612583867,0.870714006285845
130,0.3838027505034879,0.9774277224946988,0.6306264823638216,0.7733351042716484,0.3838027505034879,0.4324175796144393,0.5101101805586207,0.6306264823638216,0.7733351042716484,0.9631474637220682,0.4367696996592833,0.5608455919256101,0.5895813473529185,0.6512142409694619,0.7517695256269805,0.696793393011427,0.7900280451153088,0.7555768577391947,0.8633484531499617,0.9781828481681556,0.3440078619941682,0.5933810894724657,0.7520205364996055,0.5931513664497148,0.9774277224946988,0.7665920233339553,0.747259166502368,0.6613028730881904,0.9486244070200532,0.9469220763720588,0.9070425931644238,0.8734926237477122
131,0.3715388996146304,0.9789829235279236,0.5429713908965824,0.7307948019658611,0.3715388996146304,0.4570495188295477,0.533120695264095,0.5429713908965824,0.7307948019658611,0.900985565495187,0.5841264859500497,0.578341558485912,0.6002620575596231,0.6425686700965042,0.7162257396705289,0.7763542995157571,0.8803098309371693,0.9227870938463162,0.975837623307622,0.84723127914111,0.3685231495583855,0.6338711147507309,0.7455430737294767,0.6365927079518254,0.9789829235279236,0.8112347988570846,0.8459787801574837,0.8151965132158653,0.855021016517286,0.980805273167284,0.9601410553159568,0.7848370811793733
132,0.4631516256210413,0.834261057783826,0.6000259244957918,0.7174814076030414,0.4631516256210413,0.5616847568559713,0.5577826185962104,0.6000259244957918,0.7174814076030414,0.9477228737691132,0.5689967736594826,0.5705992933556463,0.5795997471832599,0.614334847545471,0.6275054093882245,0.6209038690292107,0.7201937864247459,0.8588847835017286,0.9642280625811112,0.8186990373739488,0.4874852277539155,0.6306357053142523,0.6722227644711949,0.5859298557419597,0.834261057783826,0.6777605183990089,0.8008719699835037,0.830907216391577,0.9352094663093662,0.9447347764855416,0.8691622506139992,0.9529513056370084
133,0.4435083518312453,0.9785737342078132,0.7373466681865283,0.7248469230850304,0.4435083518312453,0.4571895765892972,0.4880278869108451,0.7373466681865283,0.7248469230850304,1.0,0.5636325909875022,0.5967149102042266,0.6012060907413505,0.678662780171162,0.8007558249827654,0.7134184105563968,0.8136754551739509,0.8954960739292721,0.916676967230716,0.9157600835740308,0.3984499868091558,0.5519210554775494,0.6933543295506884,0.5941817467709585,0.9785737342078132,0.7701041507473619,0.8153951269643179,0.713864557288324,0.837616893026139,0.8853433396400203,0.8949891522459308,0.8289372389122754
134,0.4019646353825404,0.9887017146351637,0.5401118507190305,0.60921742111195,0.4019646353825404,0.5132759305148048,0.5156835130828535,0.5401118507190305,0.60921742111195,0.9181880352018864,0.470121612411953,0.5418086225254467,0.5434519010804872,0.5835194465433721,0.6790284634157601,0.6544534702706343,0.7098499581717137,0.775168226669981,0.8486681881288672,0.946624442981633,0.3348513594065819,0.5464700048727047,0.6607282815694083,0.5625371220535753,0.9887017146351637,0.7799403549911137,0.8295185165409039,0.6931527053333114,0.8566625405873861,0.8971535881097182,0.9748697418185966,0.8055066017299021
135,0.4323263907785246,0.9862011180349982,0.5445827136987955,0.5744019720335131,0.4323263907785246,0.5160600310525036,0.4649300751305862,0.5445827136987955,0.5744019720335131,0.96075345615441,0.6798220710476621,0.647845969223721,0.4578536212629324,0.5958940736309902,0.6960130904664131,0.7814826731009862,0.9077628554152664,0.8858056106835678,0.8294260721320401,0.757898146693147,0.520774614216977,0.7782183541339975,0.7149812724366903,0.6632123894691749,0.9862011180349982,0.881672845229995,0.8389053229926904,0.7277351291471095,0.8853308156879761,0.8957572568378595,0.912876720050995,0.7989192609958936
136,0.3969479731186281,0.9980408569466244,0.778435595858635,0.7854570785245724,0.3969479731186281,0.5185824313508461,0.5161324876518647,0.778435595858635,0.7854570785245724,0.9445591083105987,0.6094531420178,0.6688956841204313,0.657897750466525,0.67390944057137,0.764429491049233,0.755467475249799,0.8145854202911814,0.9425326260413428,0.942618871311412,0.8979074994600417,0.4192017400198402,0.6162263678287118,0.7089668755323264,0.5867105708972005,0.9980408569466244,0.8170687163995515,0.8516351612135815,0.7111226602906665,0.7708799557647121,0.8467775189198784,0.8896195682015677,0.7699281963451242
137,0.3753281897136418,1.0,0.5267637596673622,0.5956634370613413,0.3753281897136418,0.4011525970053326,0.4287121330805297,0.5267637596673622,0.5956634370613413,0.9693687928726292,0.4369818552973352,0.4801126696900297,0.451688659025127,0.4331926504080531,0.5918138695246674,0.6030980983898273,0.7706216639651196,0.750335147578062,0.7838137459479148,0.9376605764868604,0.3793902858924181,0.5891345853269726,0.6239611708488083,0.5189727790814973,1.0,0.6953283103005282,0.7352122107053676,0.6215049374633058,0.7737531117601727,0.8962347037217957,0.871326320134569,0.7261255909687324
138,0.4703433841302972,0.9840388732767748,0.6573115532297477,0.7311121870635771,0.4703433841302972,0.5120702369461688,0.5912486369696741,0.6573115532297477,0.7311121870635771,0.9673936802158088,0.4675472756516181,0.4942189225619277,0.5177428154887163,0.4652327844213435,0.593733474784973,0.6341439452967906,0.7244060970306893,0.7364008365053772,0.8178510496199248,0.9981311375488532,0.4304237052761568,0.6244334910762351,0.7520001095504704,0.549942125412258,0.9840388732767748,0.7882913117498468,0.7429182009799921,0.6663805656360028,0.9344345691736282,0.9224058829129852,0.9188863122465152,0.8267629038687331
139,0.3599112222223812,0.9611923279939072,0.7072753029359937,0.7799127975743371,0.3599112222223812,0.5400185463830302,0.7667682345949295,0.7072753029359937,0.7799127975743371,0.9016944629012564,0.51241676858125,0.5703082287460667,0.6839476531130447,0.7331888800066766,0.7301267820711002,0.7440537928739667,0.7723186945015043,0.7735754283269113,0.7617626405340597,0.9427932761974942,0.4943821066680426,0.7873179701570141,0.7476066539669673,0.6540702684989703,0.9611923279939072,0.8456535042897357,0.7686151463009004,0.7617362201132961,0.9671624915292742,0.791077826432483,0.8602200165303859,0.8709034115511732
140,0.4951918528430329,0.974162135595623,0.6583274023772726,0.7757753933636234,0.4951918528430329,0.469905169402567,0.5340293667803023,0.6583274023772726,0.7757753933636234,0.8836913840343025,0.4832474195005671,0.5451804888413414,0.6246376621432049,0.5437861649605158,0.5732362360732681,0.6889012995315253,0.6922891159570139,0.7136265630005351,0.8775586991352372,0.970542958329124,0.3830112612801,0.6467291097473171,0.635172790297976,0.6536377320844795,0.974162135595623,0.7784426935751491,0.8175532609058589,0.7358211852550154,0.8773702014285769,0.9001161190274755,0.9243554402061136,0.8170454950269512
141,0.3721159911129861,0.9494876657968444,0.528674491305641,0.7126446789650333,0.3721159911129861,0.4677774448220376,0.507057805045849,0.528674491305641,0.7126446789650333,0.8688456705449686,0.4146139233206946,0.4472008224721434,0.4730164787277415,0.5179465115547462,0.5800093431630908,0.6410524484570209,0.711054451638485,0.7781312179333236,0.8799083872849814,0.8923509201767673,0.4288878143693728,0.6746429802419328,0.6972975728722889,0.6293243758501973,0.9494876657968444,0.7259711191209388,0.791615159272011,0.7717597308426657,0.9125919236204254,0.955665990927351,0.9931410104788388,0.7851993081076699
